seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,hazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,class,log_genergy,log_gpuls,log_gdenergy,log_gdpuls,log_energy
0.0,0.0,0.0,500,7,-83,-82,0.0,0,0,0,0,0,0,0,6.214608098422191,1.9459101490553132,2.6390573296152584,2.70805020110221,0.0
0.0,0.0,0.0,340,6,-87,-85,0.0,0,0,0,0,0,0,0,5.8289456176102075,1.791759469228055,2.302585092994046,2.4849066497880004,0.0
0.0,0.0,0.0,100,4,-96,-90,0.0,0,0,0,0,0,0,0,4.605170185988092,1.3862943611198906,0.0,1.9459101490553132,0.0
0.0,0.0,0.0,720,2,-62,-95,0.0,0,0,0,0,0,0,0,6.579251212010101,0.6931471805599453,3.5553480614894135,0.6931471805599453,0.0
0.0,0.0,0.0,950,4,-40,-90,0.0,0,0,0,0,0,0,0,6.856461984594587,1.3862943611198906,4.04305126783455,1.9459101490553132,0.0
0.0,0.0,0.0,430,3,-71,-92,0.0,0,0,0,0,0,0,0,6.063785208687608,1.0986122886681098,3.258096538021482,1.6094379124341003,0.0
0.0,0.0,0.0,290,3,-67,-92,0.0,1,0,1,0,0,3000,0,5.66988092298052,1.0986122886681098,3.4011973816621555,1.6094379124341003,8.006700845440367
0.0,0.0,0.0,3330,37,-42,-39,0.0,2,2,0,0,0,1200,0,8.110727582974489,3.6109179126442243,4.007333185232471,4.060443010546419,7.0909098220799835
0.0,0.0,1.0,11740,46,-90,-96,0.0,1,0,1,0,0,4000,0,9.370757093382087,3.828641396489095,1.9459101490553132,0.0,8.294299608857235
0.0,0.0,0.0,850,6,-85,-90,0.0,0,0,0,0,0,0,0,6.745236349484363,1.791759469228055,2.4849066497880004,1.9459101490553132,0.0
0.0,0.0,1.0,5240,18,-96,-96,0.0,1,1,0,0,0,600,0,8.564076777315087,2.8903717578961645,0.0,0.0,6.398594934535208
0.0,0.0,1.0,17910,86,-85,-79,0.0,4,0,4,0,0,12000,0,9.793114495054757,4.454347296253507,2.4849066497880004,2.8903717578961645,9.392745258631441
0.0,0.0,1.0,145440,358,-3,-28,0.0,0,0,0,0,0,0,0,11.887518909411305,5.8805329864007,4.543294782270004,4.23410650459726,0.0
0.0,1.0,0.0,67480,141,-10,-44,0.0,3,2,1,0,0,2800,0,11.119586536659904,4.948759890378168,4.465908118654584,3.970291913552122,7.937731775260109
0.0,1.0,1.0,239660,501,60,3,0.0,1,0,1,0,0,8000,0,12.386976531236508,6.2166061010848646,5.056245805348308,4.605170185988092,8.987321812850125
0.0,1.0,1.0,229690,485,45,0,0.0,4,3,1,0,0,2500,0,12.3444858526838,6.184148890937483,4.955827057601261,4.574710978503383,7.824445930877619
0.0,1.0,0.0,49410,74,-33,-69,0.0,2,0,2,0,0,6000,0,10.807908111839795,4.30406509320417,4.1588830833596715,3.332204510175204,8.699681400989514
0.0,1.0,1.0,197620,406,19,-16,0.0,0,0,0,0,0,0,0,12.194101273748954,6.0063531596017325,4.7535901911063645,4.394449154672439,0.0
0.0,1.0,0.0,68200,137,-5,-38,0.0,0,0,0,0,0,0,0,11.130199843831553,4.919980925828125,4.5217885770490405,4.07753744390572,0.0
0.0,1.0,0.0,53380,108,-13,-8,0.0,3,2,1,0,0,1700,0,10.885191422958515,4.68213122712422,4.430816798843313,4.48863636973214,7.438971592395862
0.0,1.0,1.0,179710,274,5,-42,0.0,4,3,1,0,0,3000,0,12.099099719526068,5.6131281063880705,4.624972813284271,4.007333185232471,8.006700845440367
0.0,1.0,0.0,29650,93,-51,-20,0.0,0,0,0,0,0,0,0,10.297217404425872,4.532599493153256,3.828641396489095,4.343805421853684,0.0
0.0,1.0,1.0,111510,169,-36,-63,0.0,2,0,2,0,0,5000,0,11.621869551959408,5.1298987149230735,4.110873864173311,3.5263605246161616,8.517393171418904
0.0,1.0,0.0,18400,46,-68,-60,0.0,0,0,0,0,0,0,0,9.820105943597078,3.828641396489095,3.367295829986474,3.6109179126442243,0.0
0.0,1.0,0.0,6980,30,-87,-72,0.0,0,0,0,0,0,0,0,8.850804195756417,3.4011973816621555,2.302585092994046,3.2188758248682006,0.0
0.0,1.0,0.0,13120,19,-73,-81,0.0,0,0,0,0,0,0,0,9.48189306249808,2.9444389791664403,3.1780538303479458,2.772588722239781,0.0
0.0,0.0,0.0,9050,17,-79,-81,0.0,0,0,0,0,0,0,0,9.110520036693972,2.833213344056216,2.8903717578961645,2.772588722239781,0.0
0.0,0.0,0.0,15400,24,-59,-69,0.0,1,0,1,0,0,1000,0,9.642122788401721,3.1780538303479458,3.6375861597263857,3.332204510175204,6.90875477931522
0.0,0.0,0.0,38800,38,17,-45,0.0,2,1,1,0,0,1700,0,10.566175525611365,3.6375861597263857,4.736198448394496,3.9512437185814275,7.438971592395862
0.0,0.0,1.0,104210,185,-39,-56,0.0,2,2,0,0,0,500,0,11.554163372986473,5.220355825078324,4.060443010546419,3.713572066704308,6.2166061010848646
0.0,0.0,1.0,73930,94,-55,-76,0.0,1,0,1,0,0,1000,0,11.210873978551145,4.543294782270004,3.7376696182833684,3.044522437723423,6.90875477931522
0.0,0.0,0.0,42300,55,37,-10,0.0,1,0,1,0,0,4000,0,10.65254236503437,4.007333185232471,4.897839799950911,4.465908118654584,8.294299608857235
0.0,0.0,1.0,178220,371,13,7,0.0,2,2,0,0,0,800,0,12.09077402116671,5.916202062607435,4.700480365792417,4.6443908991413725,6.68586094706836
0.0,1.0,1.0,121520,247,-25,-26,0.0,1,1,0,0,0,400,0,11.707834137269655,5.5093883366279774,4.276666119016055,4.2626798770413155,5.993961427306569
0.0,1.0,0.0,22270,53,-23,-3,0.0,1,0,1,0,0,4000,0,10.010995760251413,3.970291913552122,4.30406509320417,4.543294782270004,8.294299608857235
0.0,1.0,1.0,254510,417,61,35,0.0,2,2,0,0,0,500,0,12.44709540693162,6.0330862217988015,5.062595033026967,4.882801922586371,6.2166061010848646
0.0,1.0,1.0,180530,324,7,3,0.0,0,0,0,0,0,0,0,12.103652247930704,5.780743515792329,4.6443908991413725,4.605170185988092,0.0
0.0,1.0,0.0,24750,62,-1,28,0.0,1,0,1,0,0,2000,0,10.116580767996837,4.127134385045092,4.564348191467836,4.8283137373023015,7.601402334583733
0.0,1.0,1.0,362360,575,122,93,1.0,4,2,2,0,0,10400,0,12.800393471783224,6.354370040797351,5.389071729816501,5.247024072160486,9.249657234353133
0.0,1.0,1.0,140610,254,-20,-17,1.0,1,1,0,0,0,800,0,11.853745379584861,5.537334267018537,4.343805421853684,4.382026634673881,6.68586094706836
0.0,1.0,0.0,26720,53,21,21,1.0,1,0,1,0,0,1000,0,10.193167627650581,3.970291913552122,4.770684624465665,4.770684624465665,6.90875477931522
0.0,1.0,1.0,211440,403,24,38,0.0,4,2,2,0,0,7300,0,12.26169654927817,5.998936561946683,4.795790545596741,4.90527477843843,8.895766604056085
0.0,1.0,1.0,189170,371,9,22,0.0,1,0,1,0,0,1000,0,12.150401360659709,5.916202062607435,4.663439094112067,4.77912349311153,6.90875477931522
0.0,1.0,1.0,232470,361,28,11,0.0,3,2,1,0,0,4000,0,12.356516463426106,5.8888779583328805,4.8283137373023015,4.68213122712422,8.294299608857235
0.0,1.0,1.0,240350,458,24,34,0.0,4,3,1,0,0,3000,0,12.389851473322107,6.126869184114185,4.795790545596741,4.875197323201151,8.006700845440367
0.0,1.0,0.0,40820,78,87,95,0.0,0,0,0,0,0,0,0,10.616927436363836,4.356708826689592,5.214935757608986,5.2574953720277815,0.0
0.0,1.0,0.0,19790,43,-18,0,0.0,0,0,0,0,0,0,0,9.892932038596612,3.7612001156935624,4.3694478524670215,4.574710978503383,0.0
0.0,1.0,0.0,11230,26,-56,-41,0.0,0,0,0,0,0,0,0,9.326344047732489,3.258096538021482,3.713572066704308,4.02535169073515,0.0
0.0,1.0,0.0,19120,36,-24,-20,0.0,0,0,0,0,0,0,0,9.858490186605392,3.58351893845611,4.290459441148391,4.343805421853684,0.0
0.0,1.0,0.0,12120,24,-54,-49,0.0,1,1,0,0,0,300,0,9.402612259623305,3.1780538303479458,3.7612001156935624,3.871201010907891,5.707110264748875
0.0,1.0,1.0,147570,259,-30,-31,0.0,3,2,1,0,0,2000,0,11.902057918457496,5.556828061699537,4.204692619390966,4.189654742026425,7.601402334583733
0.0,0.0,1.0,140890,230,-32,-37,0.0,2,2,0,0,0,600,0,11.855734723047322,5.438079308923196,4.174387269895637,4.0943445622221,6.398594934535208
0.0,0.0,0.0,16210,44,-37,-6,0.0,1,0,1,0,0,9000,0,9.693383614729722,3.784189633918261,4.0943445622221,4.51085950651685,9.105090961257085
0.0,0.0,1.0,122030,211,-42,-42,0.0,1,1,0,0,0,500,0,11.712022195125884,5.351858133476067,4.007333185232471,4.007333185232471,6.2166061010848646
0.0,0.0,1.0,154470,263,-21,-24,0.0,3,1,2,0,0,8400,0,11.947755181708297,5.572154032177765,4.330733340286331,4.290459441148391,9.036106025364846
0.0,0.0,1.0,54980,115,-72,-66,0.0,1,1,0,0,0,600,0,10.914724761719237,4.74493212836325,3.2188758248682006,3.4339872044851463,6.398594934535208
0.0,0.0,1.0,103460,208,-37,-29,0.0,0,0,0,0,0,0,0,11.546940343557505,5.337538079701318,4.0943445622221,4.219507705176107,0.0
0.0,0.0,1.0,85240,140,-47,-51,0.0,1,1,0,0,0,200,0,11.353226086212553,4.941642422609304,3.912023005428146,3.828641396489095,5.303304908059076
0.0,0.0,0.0,39890,66,69,39,0.0,1,1,0,0,0,400,0,10.593880944899452,4.189654742026425,5.111987788356544,4.912654885736052,5.993961427306569
0.0,0.0,1.0,120690,150,-18,-43,0.0,0,0,0,0,0,0,0,11.700980553611943,5.0106352940962555,4.3694478524670215,3.9889840465642745,0.0
0.0,0.0,1.0,70740,154,-50,-36,0.0,0,0,0,0,0,0,0,11.166766462759472,5.0369526024136295,3.8501476017100584,4.110873864173311,0.0
0.0,0.0,1.0,82480,172,-34,-21,0.0,1,0,1,0,0,1000,0,11.320311118690842,5.147494476813453,4.143134726391533,4.330733340286331,6.90875477931522
0.0,0.0,1.0,161390,314,49,65,0.0,0,0,0,0,0,0,0,11.991579075029868,5.749392985908253,4.983606621708336,5.087596335232384,0.0
0.0,0.0,1.0,101050,213,-8,9,0.0,0,0,0,0,0,0,0,11.523370722831768,5.3612921657094255,4.48863636973214,4.663439094112067,0.0
0.0,0.0,1.0,60100,94,-43,-52,0.0,2,2,0,0,0,1000,0,11.0037651205233,4.543294782270004,3.9889840465642745,3.8066624897703196,6.90875477931522
0.0,0.0,1.0,82460,154,-17,-16,0.0,0,0,0,0,0,0,0,11.320068606260891,5.0369526024136295,4.382026634673881,4.394449154672439,0.0
0.0,0.0,1.0,65320,128,-29,-25,0.0,1,1,0,0,0,800,0,11.087053547084402,4.852030263919617,4.219507705176107,4.276666119016055,6.68586094706836
0.0,0.0,0.0,18870,47,-19,-3,0.0,2,1,1,0,0,4800,0,9.845328638362595,3.8501476017100584,4.356708826689592,4.543294782270004,8.476579508530941
0.0,0.0,0.0,21900,60,-5,25,0.0,0,0,0,0,0,0,0,9.994241915804592,4.0943445622221,4.5217885770490405,4.804021044733257,0.0
0.0,0.0,0.0,20700,37,-9,-22,0.0,0,0,0,0,0,0,0,9.93788897925346,3.6109179126442243,4.477336814478207,4.31748811353631,0.0
0.0,0.0,1.0,51950,144,-44,-17,0.0,2,0,2,0,0,3000,0,10.858036996527373,4.969813299576001,3.970291913552122,4.382026634673881,8.006700845440367
0.0,0.0,1.0,129190,278,47,67,0.0,4,1,3,0,0,13500,0,11.769039467954347,5.627621113690637,4.969813299576001,5.099866427824199,9.510519035757246
0.0,0.0,1.0,125340,292,35,62,0.0,0,0,0,0,0,0,0,11.738785323778666,5.676753802268282,4.882801922586371,5.0689042022202315,0.0
0.0,0.0,1.0,48630,126,-48,-35,0.0,0,0,0,0,0,0,0,10.791995903397831,4.836281906951478,3.8918202981106265,4.127134385045092,0.0
0.0,0.0,0.0,39660,86,80,87,0.0,0,0,0,0,0,0,0,10.588098402073786,4.454347296253507,5.176149732573829,5.214935757608986,0.0
0.0,0.0,1.0,101040,213,11,11,0.0,2,1,1,0,0,1700,0,11.523271757024373,5.3612921657094255,4.68213122712422,4.68213122712422,7.438971592395862
0.0,0.0,1.0,20090,74,-78,-62,0.0,0,0,0,0,0,0,0,9.90797745780898,4.30406509320417,2.9444389791664403,3.5553480614894135,0.0
0.0,0.0,1.0,105160,284,34,66,0.0,1,0,1,0,0,6000,0,11.563238278843817,5.648974238161206,4.875197323201151,5.093750200806762,8.699681400989514
0.0,0.0,1.0,35200,93,-55,-48,0.0,1,0,1,0,0,5000,0,10.468801361586188,4.532599493153256,3.7376696182833684,3.8918202981106265,8.517393171418904
0.0,0.0,0.0,22300,55,2,17,0.0,0,0,0,0,0,0,0,10.01234195744821,4.007333185232471,4.59511985013459,4.736198448394496,0.0
0.0,0.0,0.0,30650,80,38,66,0.0,1,1,0,0,0,500,0,10.330387941364357,4.382026634673881,4.90527477843843,5.093750200806762,6.2166061010848646
0.0,1.0,0.0,20840,52,-14,-3,0.0,0,0,0,0,0,0,0,9.944629495867304,3.9512437185814275,4.418840607796598,4.543294782270004,0.0
0.0,1.0,0.0,29560,112,22,103,1.0,0,0,0,0,0,0,0,10.294177375062137,4.718498871295094,4.77912349311153,5.298317366548036,0.0
0.0,1.0,0.0,28210,83,8,30,0.0,1,0,1,0,0,3000,0,10.247431803996042,4.418840607796598,4.653960350157523,4.844187086458591,8.006700845440367
0.0,1.0,0.0,14350,36,-47,-47,0.0,0,0,0,0,0,0,0,9.571505221187767,3.58351893845611,3.912023005428146,3.912023005428146,0.0
0.0,1.0,0.0,32830,85,33,31,0.0,0,0,0,0,0,0,0,10.399098010495639,4.442651256490317,4.867534450455582,4.852030263919617,0.0
0.0,1.0,1.0,66640,155,-13,-13,0.0,1,1,0,0,0,400,0,11.107060276840725,5.043425116919247,4.430816798843313,4.430816798843313,5.993961427306569
0.0,1.0,0.0,48440,76,86,11,0.0,0,0,0,0,0,0,0,10.78808119766703,4.330733340286331,5.209486152841421,4.68213122712422,0.0
0.0,1.0,0.0,26470,37,-8,-47,0.0,2,2,0,0,0,900,0,10.183767295221147,3.6109179126442243,4.48863636973214,3.912023005428146,6.803505257608338
0.0,1.0,0.0,3430,18,-88,-74,0.0,0,0,0,0,0,0,0,8.140315540159985,2.8903717578961645,2.1972245773362196,3.1354942159291497,0.0
0.0,1.0,0.0,12270,24,-52,-62,0.0,0,0,0,0,0,0,0,9.414912537704957,3.1780538303479458,3.8066624897703196,3.5553480614894135,0.0
0.0,1.0,0.0,34050,68,38,13,0.0,0,0,0,0,0,0,0,10.435585311577658,4.219507705176107,4.90527477843843,4.700480365792417,0.0
0.0,0.0,0.0,28020,51,12,-14,0.0,0,0,0,0,0,0,0,10.240673819890999,3.9318256327243257,4.6913478822291435,4.418840607796598,0.0
0.0,1.0,0.0,44790,57,74,-3,0.0,0,0,0,0,0,0,0,10.709740179201345,4.04305126783455,5.14166355650266,4.543294782270004,0.0
0.0,1.0,1.0,68130,162,-9,-9,0.0,2,2,0,0,0,1000,0,11.129172923767713,5.087596335232384,4.477336814478207,4.477336814478207,6.90875477931522
0.0,1.0,1.0,107250,168,43,-8,0.0,0,0,0,0,0,0,0,11.582917836790264,5.123963979403259,4.941642422609304,4.48863636973214,0.0
0.0,1.0,0.0,72460,150,166,180,1.0,1,0,1,0,0,1000,0,11.190789964449069,5.0106352940962555,5.572154032177765,5.6240175061873385,6.90875477931522
0.0,1.0,0.0,58410,113,84,88,0.0,0,0,0,0,0,0,0,10.975242387034355,4.727387818712341,5.198497031265826,5.220355825078324,0.0
0.0,1.0,0.0,52000,134,44,97,0.0,0,0,0,0,0,0,1,10.858998997563564,4.897839799950911,4.948759890378168,5.267858159063328,0.0
1.0,1.0,0.0,48590,134,28,84,1.0,1,0,0,1,0,20000,0,10.79117302739995,4.897839799950911,4.8283137373023015,5.198497031265826,9.90353755128617
1.0,1.0,0.0,19370,63,-49,-20,1.0,0,0,0,0,0,0,0,9.871480756401041,4.143134726391533,3.871201010907891,4.343805421853684,0.0
1.0,1.0,0.0,14770,48,-60,-41,1.0,0,0,0,0,0,0,0,9.600353375525426,3.871201010907891,3.6109179126442243,4.02535169073515,0.0
0.0,1.0,0.0,15050,52,-61,-38,0.0,0,0,0,0,0,0,0,9.619133270177022,3.9512437185814275,3.58351893845611,4.07753744390572,0.0
0.0,1.0,0.0,18800,67,-51,-23,0.0,0,0,0,0,0,0,0,9.84161214881804,4.204692619390966,3.828641396489095,4.30406509320417,0.0
0.0,0.0,0.0,29500,92,-21,6,0.0,1,1,0,0,0,300,0,10.292145542327912,4.5217885770490405,4.330733340286331,4.634728988229636,5.707110264748875
0.0,0.0,0.0,12950,41,-65,-55,0.0,0,0,0,0,0,0,0,9.468851067127684,3.713572066704308,3.4657359027997265,3.7376696182833684,0.0
0.0,0.0,0.0,20730,48,-39,-46,0.0,1,1,0,0,0,400,0,9.939337205429826,3.871201010907891,4.060443010546419,3.9318256327243257,5.993961427306569
0.0,0.0,0.0,41340,89,42,12,0.0,0,0,0,0,0,0,0,10.62958583323576,4.48863636973214,4.9344739331306915,4.6913478822291435,0.0
0.0,0.0,0.0,18410,30,-33,-61,0.0,0,0,0,0,0,0,0,9.820649274227124,3.4011973816621555,4.1588830833596715,3.58351893845611,0.0
0.0,0.0,0.0,9490,26,-60,-61,0.0,0,0,0,0,0,0,0,9.157993891603974,3.258096538021482,3.6109179126442243,3.58351893845611,0.0
0.0,0.0,0.0,6370,34,-68,-39,0.0,0,0,0,0,0,0,0,8.759354748566208,3.5263605246161616,3.367295829986474,4.060443010546419,0.0
0.0,0.0,0.0,9430,44,-50,-17,0.0,0,0,0,0,0,0,0,9.151651375627504,3.784189633918261,3.8501476017100584,4.382026634673881,0.0
0.0,0.0,0.0,30130,82,65,57,0.0,3,3,0,0,0,500,0,10.313276632124348,4.406719247264253,5.087596335232384,5.0369526024136295,6.2166061010848646
0.0,0.0,0.0,12880,62,-35,12,0.0,0,0,0,0,0,0,0,9.463430999658344,4.127134385045092,4.127134385045092,4.6913478822291435,0.0
0.0,0.0,0.0,16480,44,-14,-20,0.0,0,0,0,0,0,0,0,9.709902803463462,3.784189633918261,4.418840607796598,4.343805421853684,0.0
0.0,1.0,0.0,19040,50,7,0,0.0,0,0,0,0,0,0,0,9.854297308345357,3.912023005428146,4.6443908991413725,4.574710978503383,0.0
0.0,1.0,0.0,15570,41,-16,-19,0.0,0,0,0,0,0,0,0,9.653101264828043,3.713572066704308,4.394449154672439,4.356708826689592,0.0
0.0,1.0,0.0,20250,45,13,-10,0.0,0,0,0,0,0,0,0,9.915910072534686,3.8066624897703196,4.700480365792417,4.465908118654584,0.0
0.0,1.0,0.0,19030,46,20,0,0.0,1,0,1,0,0,9000,0,9.853771960290196,3.828641396489095,4.762173934797756,4.574710978503383,9.105090961257085
0.0,1.0,0.0,21730,56,37,18,0.0,0,0,0,0,0,0,0,9.986449073250474,4.02535169073515,4.897839799950911,4.74493212836325,0.0
0.0,1.0,0.0,24550,62,44,23,0.0,0,0,0,0,0,0,0,10.108467133222666,4.127134385045092,4.948759890378168,4.787491742782046,0.0
0.0,1.0,0.0,15300,29,-19,-45,0.0,0,0,0,0,0,0,0,9.635608107380527,3.367295829986474,4.356708826689592,3.9512437185814275,0.0
0.0,1.0,0.0,32240,61,65,18,0.0,0,0,0,0,0,0,0,10.380963196620565,4.110873864173311,5.087596335232384,4.74493212836325,0.0
0.0,1.0,0.0,27490,55,39,11,0.0,0,0,0,0,0,0,0,10.221577581159291,4.007333185232471,4.912654885736052,4.68213122712422,0.0
0.0,1.0,0.0,48650,73,-51,-51,0.0,0,0,0,0,0,0,0,10.792407087614151,4.290459441148391,3.828641396489095,3.828641396489095,0.0
0.0,1.0,0.0,147400,189,55,33,0.0,1,1,0,0,0,700,0,11.900905258737373,5.241747015059643,5.0238805208462765,4.867534450455582,6.55250788703459
0.0,1.0,0.0,175660,251,76,72,0.0,0,0,0,0,0,0,0,12.076305587471108,5.5254529391317835,5.153291594497779,5.1298987149230735,0.0
0.0,1.0,0.0,44730,79,-58,-49,0.0,0,0,0,0,0,0,0,10.708399696426893,4.3694478524670215,3.6635616461296463,3.871201010907891,0.0
0.0,0.0,0.0,25510,60,-75,-60,0.0,0,0,0,0,0,0,0,10.146825811135857,4.0943445622221,3.091042453358316,3.6109179126442243,0.0
0.0,0.0,0.0,13960,36,-85,-74,0.0,0,0,0,0,0,0,0,9.543951376316363,3.58351893845611,2.4849066497880004,3.1354942159291497,0.0
0.0,0.0,0.0,4760,35,-94,-73,0.0,0,0,0,0,0,0,0,8.468002947225466,3.5553480614894135,1.0986122886681098,3.1780538303479458,0.0
0.0,0.0,0.0,4790,21,-94,-82,0.0,0,0,0,0,0,0,0,8.474285690404962,3.044522437723423,1.0986122886681098,2.70805020110221,0.0
0.0,0.0,0.0,9550,24,-86,-77,0.0,0,0,0,0,0,0,0,9.164296433474776,3.1780538303479458,2.3978952727983707,2.995732273553991,0.0
0.0,0.0,0.0,10100,23,-82,-75,0.0,0,0,0,0,0,0,0,9.22029070282935,3.1354942159291497,2.70805020110221,3.091042453358316,0.0
0.0,0.0,0.0,11620,23,-76,-71,0.0,0,0,0,0,0,0,0,9.360483030405902,3.1354942159291497,3.044522437723423,3.258096538021482,0.0
0.0,0.0,0.0,6910,25,-85,-66,0.0,0,0,0,0,0,0,0,8.840724916761715,3.2188758248682006,2.4849066497880004,3.4339872044851463,0.0
0.0,0.0,0.0,8960,28,-71,-51,0.0,0,0,0,0,0,0,0,9.100525505968976,3.332204510175204,3.258096538021482,3.828641396489095,0.0
0.0,0.0,0.0,12760,26,-9,-35,0.0,0,0,0,0,0,0,0,9.454070556898781,3.258096538021482,4.477336814478207,4.127134385045092,0.0
0.0,0.0,0.0,12620,37,16,-8,0.0,0,0,0,0,0,0,0,9.443038136095204,3.6109179126442243,4.727387818712341,4.48863636973214,0.0
0.0,0.0,0.0,7400,24,-23,-40,0.0,0,0,0,0,0,0,0,8.909235279192261,3.1780538303479458,4.30406509320417,4.04305126783455,0.0
0.0,0.0,0.0,9070,28,1,-30,0.0,0,0,0,0,0,0,0,9.112727543109182,3.332204510175204,4.584967478670572,4.204692619390966,0.0
0.0,0.0,0.0,18250,67,95,68,0.0,0,0,0,0,0,0,0,9.811920359010637,4.204692619390966,5.2574953720277815,5.10594547390058,0.0
0.0,0.0,0.0,11190,27,4,-32,0.0,0,0,0,0,0,0,0,9.322775801305971,3.295836866004329,4.61512051684126,4.174387269895637,0.0
0.0,1.0,0.0,10760,28,-1,-30,0.0,0,0,0,0,0,0,0,9.283590833715776,3.332204510175204,4.564348191467836,4.204692619390966,0.0
0.0,1.0,0.0,11230,27,2,-32,0.0,0,0,0,0,0,0,0,9.326344047732489,3.295836866004329,4.59511985013459,4.174387269895637,0.0
0.0,1.0,0.0,12430,32,14,-20,0.0,0,0,0,0,0,0,0,9.427868184504756,3.4657359027997265,4.709530201312334,4.343805421853684,0.0
0.0,1.0,0.0,13080,42,14,5,0.0,0,0,0,0,0,0,0,9.47883962501119,3.7376696182833684,4.709530201312334,4.624972813284271,0.0
0.0,1.0,0.0,14670,44,23,10,0.0,0,0,0,0,0,0,0,9.593559871137028,3.784189633918261,4.787491742782046,4.672828834461906,0.0
0.0,1.0,0.0,8110,29,-33,-28,0.0,0,0,0,0,0,0,0,9.000853147109458,3.367295829986474,4.1588830833596715,4.23410650459726,0.0
0.0,1.0,0.0,9350,44,-20,10,0.0,0,0,0,0,0,0,0,9.143131622282732,3.784189633918261,4.343805421853684,4.672828834461906,0.0
0.0,1.0,0.0,11500,30,-3,-25,0.0,0,0,0,0,0,0,0,9.350102314351341,3.4011973816621555,4.543294782270004,4.276666119016055,0.0
0.0,1.0,0.0,7990,20,-34,-50,0.0,0,0,0,0,0,0,0,8.98594603876032,2.995732273553991,4.143134726391533,3.8501476017100584,0.0
0.0,0.0,0.0,7590,20,-31,-50,0.0,0,0,0,0,0,0,0,8.934586870389676,2.995732273553991,4.189654742026425,3.8501476017100584,0.0
0.0,0.0,0.0,6760,24,-37,-40,0.0,0,0,0,0,0,0,0,8.81877816903701,3.1780538303479458,4.0943445622221,4.04305126783455,0.0
0.0,0.0,0.0,6460,27,-37,-32,0.0,0,0,0,0,0,0,0,8.773384596776648,3.295836866004329,4.0943445622221,4.174387269895637,0.0
0.0,0.0,0.0,19260,53,97,32,0.0,0,0,0,0,0,0,0,9.865785685352117,3.970291913552122,5.267858159063328,4.859812404361672,0.0
0.0,0.0,0.0,14810,45,41,12,0.0,0,0,0,0,0,0,0,9.603057907261844,3.8066624897703196,4.927253685157205,4.6913478822291435,0.0
0.0,1.0,0.0,20020,49,88,22,1.0,0,0,0,0,0,0,0,9.90448705286921,3.8918202981106265,5.220355825078324,4.77912349311153,0.0
0.0,1.0,0.0,11400,50,14,0,1.0,0,0,0,0,0,0,0,9.341368634382587,3.912023005428146,4.709530201312334,4.574710978503383,0.0
0.0,1.0,0.0,11500,35,13,-30,1.0,0,0,0,0,0,0,0,9.350102314351341,3.5553480614894135,4.700480365792417,4.204692619390966,0.0
0.0,1.0,0.0,5250,66,-49,36,0.0,0,0,0,0,0,0,0,8.565983355585669,4.189654742026425,3.871201010907891,4.890349128221754,0.0
0.0,1.0,0.0,19420,60,98,20,0.0,0,0,0,0,0,0,0,9.874058741845316,4.0943445622221,5.272999558563747,4.762173934797756,0.0
0.0,1.0,0.0,20060,57,87,12,0.0,0,0,0,0,0,0,0,9.906483061515926,4.04305126783455,5.214935757608986,4.6913478822291435,0.0
0.0,1.0,0.0,7970,44,-32,-15,0.0,0,0,0,0,0,0,0,8.98343977178426,3.784189633918261,4.174387269895637,4.406719247264253,0.0
0.0,0.0,0.0,10330,35,-11,-32,0.0,0,0,0,0,0,0,0,9.242807562113684,3.5553480614894135,4.454347296253507,4.174387269895637,0.0
0.0,0.0,0.0,18600,29,60,-42,0.0,0,0,0,0,0,0,0,9.830916859701293,3.367295829986474,5.056245805348308,4.007333185232471,0.0
0.0,0.0,0.0,4120,23,-67,-52,0.0,0,0,0,0,0,0,0,8.323608442343572,3.1354942159291497,3.4011973816621555,3.8066624897703196,0.0
0.0,0.0,0.0,6790,17,-43,-62,0.0,0,0,0,0,0,0,0,8.823206220552741,2.833213344056216,3.9889840465642745,3.5553480614894135,0.0
